initial_branch,trial_id,stage_id,branch_index,from_bus,to_bus,PF,PT,active_flow_mw,active_limit_mw,P_li_pu,P_li_max_pu,line_overlimit_component,line_severity_component,severity_valid,replay_source
23,10,4,30,17,18,583.069426159075,-579.726218528722,583.069426159075,600,0.971782376931792,1,0,0,1,replayed_after_load_shedding
23,10,4,31,17,27,-506.011827106313,510.073990805316,510.073990805316,600,0.85012331800886,1,0,0,1,replayed_after_load_shedding
23,10,4,32,19,20,81.1719662534488,-81.0651336163545,81.1719662534488,900,0.0901910736149431,1,0,0,1,replayed_after_load_shedding
23,10,4,33,19,33,-599.882176523875,603.49300600173,603.49300600173,900,0.670547784446367,1,0,0,1,replayed_after_load_shedding
23,10,4,34,20,34,-530.934866383645,534.028449732668,534.028449732668,900,0.593364944147409,1,0,0,1,replayed_after_load_shedding
23,10,4,35,21,22,-592.875113401321,596.318969905602,596.318969905602,900,0.662576633228446,1,0,0,1,replayed_after_load_shedding
23,10,4,36,22,23,17.3817072975986,-17.3386330043947,17.3817072975986,600,0.0289695121626644,1,0,0,1,replayed_after_load_shedding
23,10,4,37,22,35,-613.700677203198,613.700677203198,613.700677203198,900,0.681889641336887,1,0,0,1,replayed_after_load_shedding
23,10,4,38,23,24,356.145598046798,-352.973277849547,356.145598046798,600,0.593575996744664,1,0,0,1,replayed_after_load_shedding
23,10,4,39,23,36,-561.556965042405,563.260986354581,563.260986354581,900,0.625845540393979,1,0,0,1,replayed_after_load_shedding
23,10,4,40,25,26,646.372382412737,-632.227406740016,646.372382412737,600,1.07728730402123,1,0.0772873040212279,4.67632375975559,1,replayed_after_load_shedding
23,10,4,41,25,37,-550.132003300162,552.120640939056,552.120640939056,900,0.613467378821174,1,0,0,1,replayed_after_load_shedding
23,10,4,42,26,27,772.817544945816,-762.973990805315,772.817544945816,600,1.28802924157636,1,0.28802924157636,19.4261674849359,1,replayed_after_load_shedding
23,10,4,43,26,28,-111.439071185899,112.193269558956,112.193269558956,600,0.18698878259826,1,0,0,1,replayed_after_load_shedding
23,10,4,44,26,29,-154.251067019903,155.911502987869,155.911502987869,600,0.259852504979781,1,0,0,1,replayed_after_load_shedding
23,10,4,45,28,29,-297.593269558955,298.891417353886,298.891417353886,600,0.498152362256477,1,0,0,1,replayed_after_load_shedding
23,10,4,46,29,38,-709.952920341756,714.263118522289,714.263118522289,1200,0.595219265435241,1,0,0,1,replayed_after_load_shedding
23,11,1,1,1,2,-224.804103921165,226.56342461823,226.56342461823,600,0.377605707697051,1,0,0,1,replayed_pf_result
23,11,1,2,1,39,127.204103921165,-127.0414713245,127.204103921165,1000,0.127204103921165,1,0,0,1,replayed_pf_result
23,11,1,3,2,3,349.301433055879,-347.683310649454,349.301433055879,500,0.698602866111759,1,0,0,1,replayed_pf_result
23,11,1,4,2,25,-179.046064489912,181.335492370173,181.335492370173,500,0.362670984740347,1,0,0,1,replayed_pf_result
23,11,1,5,2,30,-396.818793184195,396.818793184195,396.818793184195,900,0.440909770204662,1,0,0,1,replayed_pf_result
23,11,1,6,3,4,-19.0781116651644,19.2044683897136,19.2044683897136,500,0.0384089367794272,1,0,0,1,replayed_pf_result
23,11,1,7,3,18,44.7614223146177,-44.7379160688591,44.7614223146177,500,0.0895228446292355,1,0,0,1,replayed_pf_result
23,11,1,8,4,5,-553.868085462074,556.448473829099,556.448473829099,600,0.927414123048499,1,0,0,1,replayed_pf_result
23,11,1,9,4,14,34.6636170723631,-34.6429335767517,34.6636170723631,500,0.0693272341447261,1,0,0,1,replayed_pf_result
23,11,1,10,5,6,-932.265972639354,934.076668072964,934.076668072964,1200,0.778397223394137,1,0,0,1,replayed_pf_result
23,11,1,11,5,8,375.817498810252,-374.62586680919,375.817498810252,900,0.417574998678057,1,0,0,1,replayed_pf_result
23,11,1,12,6,7,558.449424306409,-556.46803802422,558.449424306409,900,0.620499360340454,1,0,0,1,replayed_pf_result
23,11,1,13,6,11,-601.357800566628,603.980437869573,603.980437869573,480,1.25829257889494,1,0.258292578894944,17.1518760990705,1,replayed_pf_result
23,11,1,14,6,31,-891.168291812741,891.168291812741,891.168291812741,1800,0.495093495451523,1,0,0,1,replayed_pf_result
23,11,1,15,7,8,322.668038024224,-322.233971103858,322.668038024224,900,0.358520042249138,1,0,0,1,replayed_pf_result
23,11,1,16,8,9,174.859837913049,-173.921156172433,174.859837913049,900,0.194288708792277,1,0,0,1,replayed_pf_result
23,11,1,17,9,39,167.421156172432,-167.130888081339,167.421156172432,900,0.186023506858258,1,0,0,1,replayed_pf_result
23,11,1,18,10,11,583.230425355997,-581.806631596481,583.230425355997,600,0.972050708926662,1,0,0,1,replayed_pf_result
23,11,1,19,10,13,30.8048000241394,-30.791939304161,30.8048000241394,600,0.0513413333735656,1,0,0,1,replayed_pf_result
23,11,1,20,10,32,-614.035225380135,614.035225380135,614.035225380135,900,0.682261361533483,1,0,0,1,replayed_pf_result
23,11,1,21,12,11,22.2046242353417,-22.1738062730916,22.2046242353417,500,0.0444092484706835,1,0,0,1,replayed_pf_result
23,11,1,22,12,13,-30.7346242353416,30.7919393041604,30.7919393041604,500,0.0615838786083208,1,0,0,1,replayed_pf_result
23,11,1,23,13,14,0,0,0,600,0,1,0,0,1,replayed_pf_result
23,11,1,24,14,15,34.6429335767518,-34.6179633471918,34.6429335767518,600,0.0577382226279197,1,0,0,1,replayed_pf_result
23,11,1,25,15,16,-285.382036652808,286.320295597332,286.320295597332,600,0.47720049266222,1,0,0,1,replayed_pf_result
23,11,1,26,16,17,171.846343400353,-171.633427454624,171.846343400353,600,0.286410572333922,1,0,0,1,replayed_pf_result
23,11,1,27,16,19,-448.14421244018,451.661303188436,451.661303188436,600,0.752768838647394,1,0,0,1,replayed_pf_result
23,11,1,28,16,21,-308.129430128559,308.944409314738,308.944409314738,600,0.514907348857896,1,0,0,1,replayed_pf_result
23,11,1,29,16,24,-30.8929964289458,30.903724207716,30.903724207716,600,0.0515062070128599,1,0,0,1,replayed_pf_result
23,11,1,30,17,18,113.356301601464,-113.262083931141,113.356301601464,600,0.188927169335774,1,0,0,1,replayed_pf_result
23,11,1,31,17,27,58.2771258531613,-58.2232268093268,58.2771258531613,600,0.0971285430886021,1,0,0,1,replayed_pf_result
23,11,1,32,19,20,148.958339661956,-148.795661114029,148.958339661956,900,0.165509266291063,1,0,0,1,replayed_pf_result
23,11,1,33,19,33,-600.619642850392,603.493006001731,603.493006001731,900,0.670547784446368,1,0,0,1,replayed_pf_result
23,11,1,34,20,34,-531.204338885971,534.028449732668,534.028449732668,900,0.593364944147409,1,0,0,1,replayed_pf_result
23,11,1,35,21,22,-582.944409314738,585.713019811594,585.713019811594,900,0.650792244235104,1,0,0,1,replayed_pf_result
23,11,1,36,22,23,27.9876573916055,-27.9501605350689,27.9876573916055,600,0.0466460956526758,1,0,0,1,replayed_pf_result
23,11,1,37,22,35,-613.7006772032,613.7006772032,613.7006772032,900,0.681889641336889,1,0,0,1,replayed_pf_result
23,11,1,38,23,24,342.112280417589,-339.503724207716,342.112280417589,600,0.570187134029315,1,0,0,1,replayed_pf_result
23,11,1,39,23,36,-561.662119882519,563.260986354581,563.260986354581,900,0.625845540393979,1,0,0,1,replayed_pf_result
23,11,1,40,25,26,144.946258573725,-144.298483283565,144.946258573725,600,0.241577097622874,1,0,0,1,replayed_pf_result
23,11,1,41,25,37,-550.2817509439,552.120640939056,552.120640939056,900,0.613467378821174,1,0,0,1,replayed_pf_result
23,11,1,42,26,27,223.543621672655,-222.776773190674,223.543621672655,600,0.372572702787759,1,0,0,1,replayed_pf_result
23,11,1,43,26,28,-84.4130852468116,84.7090428799484,84.7090428799484,600,0.141181738133247,1,0,0,1,replayed_pf_result
23,11,1,44,26,29,-133.83205314228,134.824211324677,134.824211324677,600,0.224707018874461,1,0,0,1,replayed_pf_result
23,11,1,45,28,29,-290.709042879948,291.853874825104,291.853874825104,600,0.486423124708507,1,0,0,1,replayed_pf_result
23,11,1,46,29,38,-710.178086149782,714.263118522289,714.263118522289,1200,0.595219265435241,1,0,0,1,replayed_pf_result
23,11,2,1,1,2,-226.190781644079,227.993785448706,227.993785448706,600,0.37998964241451,1,0,0,1,replayed_pf_result
23,11,2,2,1,39,128.590781644413,-128.425843540525,128.590781644413,1000,0.128590781644413,1,0,0,1,replayed_pf_result
23,11,2,3,2,3,348.445761518005,-346.660795982501,348.445761518005,500,0.696891523036011,1,0,0,1,replayed_pf_result
23,11,2,4,2,25,-179.620753783731,181.887560878451,181.887560878451,500,0.363775121756902,1,0,0,1,replayed_pf_result
23,11,2,5,2,30,-396.818793183979,396.818793183979,396.818793183979,900,0.440909770204422,1,0,0,1,replayed_pf_result
23,11,2,6,3,4,-20.8843239339275,21.2993576363841,21.2993576363841,500,0.0425987152727682,1,0,0,1,replayed_pf_result
23,11,2,7,3,18,45.5451199246463,-45.5090376614234,45.5451199246463,500,0.0910902398492926,1,0,0,1,replayed_pf_result
23,11,2,8,4,5,-556.530025415189,559.37867981817,559.37867981817,600,0.932297799696951,1,0,0,1,replayed_pf_result
23,11,2,9,4,14,35.2306678851622,-35.1583753164739,35.2306678851622,500,0.0704613357703244,1,0,0,1,replayed_pf_result
23,11,2,10,5,6,-935.16247233744,937.141811609544,937.141811609544,1200,0.78095150967462,1,0,0,1,replayed_pf_result
23,11,2,11,5,8,375.783792589051,-374.48658841626,375.783792589051,900,0.417537547321167,1,0,0,1,replayed_pf_result
23,11,2,12,6,7,557.932598248691,-555.785150603568,557.932598248691,900,0.619925109165213,1,0,0,1,replayed_pf_result
23,11,2,13,6,11,0,0,0,480,0,1,0,0,1,replayed_pf_result
23,11,2,14,6,31,-1495.07441014332,1495.07441014332,1495.07441014332,1800,0.830596894524064,1,0,0,1,replayed_pf_result
23,11,2,15,7,8,321.985150661321,-321.504301905502,321.985150661321,900,0.357761278512579,1,0,0,1,replayed_pf_result
23,11,2,16,8,9,173.990890469959,-172.539499920621,173.990890469959,900,0.193323211633288,1,0,0,1,replayed_pf_result
23,11,2,17,9,39,166.039499944913,-165.74651586375,166.039499944913,900,0.184488333272125,1,0,0,1,replayed_pf_result
23,11,2,18,10,11,0,0,0,600,0,1,0,0,1,replayed_pf_result
23,11,2,19,10,13,0,0,0,600,0,1,0,0,1,replayed_pf_result
23,11,2,20,10,32,0,0,0,900,0,1,0,0,1,replayed_pf_result
23,11,2,21,12,11,0,0,0,500,0,1,0,0,1,replayed_pf_result
23,11,2,22,12,13,0,0,0,500,0,1,0,0,1,replayed_pf_result
23,11,2,23,13,14,0,0,0,600,0,1,0,0,1,replayed_pf_result
23,11,2,24,14,15,35.1583753299982,-35.0612597923793,35.1583753299982,600,0.0585972922166636,1,0,0,1,replayed_pf_result
23,11,2,25,15,16,-284.938740203167,286.063362047322,286.063362047322,600,0.47677227007887,1,0,0,1,replayed_pf_result
23,11,2,26,16,17,171.72272595484,-171.509461924442,171.72272595484,600,0.286204543258067,1,0,0,1,replayed_pf_result
23,11,2,27,16,19,-447.828356095859,451.551801945456,451.551801945456,600,0.752586336575759,1,0,0,1,replayed_pf_result
23,11,2,28,16,21,-308.07700339608,308.882717130495,308.882717130495,600,0.514804528550825,1,0,0,1,replayed_pf_result
23,11,2,29,16,24,-30.8807285101562,30.8965192209488,30.8965192209488,600,0.0514941987015814,1,0,0,1,replayed_pf_result
23,11,2,30,17,18,112.597789113333,-112.490962336939,112.597789113333,600,0.187662981855555,1,0,0,1,replayed_pf_result
23,11,2,31,17,27,58.9116728112665,-58.8437518526081,58.9116728112665,600,0.0981861213521109,1,0,0,1,replayed_pf_result
23,11,2,32,19,20,148.994383186001,-148.828864969547,148.994383186001,900,0.165549314651112,1,0,0,1,replayed_pf_result
23,11,2,33,19,33,-600.546185131903,603.493006001693,603.493006001693,900,0.670547784446326,1,0,0,1,replayed_pf_result
23,11,2,34,20,34,-531.171135030361,534.028449732656,534.028449732656,900,0.593364944147395,1,0,0,1,replayed_pf_result
23,11,2,35,21,22,-582.882717130625,585.700033073774,585.700033073774,900,0.650777814526415,1,0,0,1,replayed_pf_result
23,11,2,36,22,23,28.0006441288321,-27.9619101814696,28.0006441288321,600,0.0466677402147202,1,0,0,1,replayed_pf_result
23,11,2,37,22,35,-613.700677203094,613.700677203094,613.700677203094,900,0.681889641336771,1,0,0,1,replayed_pf_result
23,11,2,38,23,24,342.1160946275,-339.496519220371,342.1160946275,600,0.570193491045834,1,0,0,1,replayed_pf_result
23,11,2,39,23,36,-561.654184446429,563.260986354487,563.260986354487,900,0.625845540393874,1,0,0,1,replayed_pf_result
23,11,2,40,25,26,144.381462415366,-143.733835572991,144.381462415366,600,0.240635770692277,1,0,0,1,replayed_pf_result
23,11,2,41,25,37,-550.269023293224,552.12064093892,552.12064093892,900,0.613467378821022,1,0,0,1,replayed_pf_result
23,11,2,42,26,27,222.9637724536,-222.156248146589,222.9637724536,600,0.371606287422667,1,0,0,1,replayed_pf_result
23,11,2,43,26,28,-84.4750314904766,84.7737636899466,84.7737636899466,600,0.141289606149911,1,0,0,1,replayed_pf_result
23,11,2,44,26,29,-133.754905390139,134.750477085026,134.750477085026,600,0.224584128475043,1,0,0,1,replayed_pf_result
23,11,2,45,28,29,-290.77376368991,291.921673050288,291.921673050288,600,0.48653612175048,1,0,0,1,replayed_pf_result
23,11,2,46,29,38,-710.172150135364,714.263118522267,714.263118522267,1200,0.595219265435223,1,0,0,1,replayed_pf_result
23,12,1,1,1,2,-224.804103921165,226.56342461823,226.56342461823,600,0.377605707697051,1,0,0,1,replayed_pf_result
23,12,1,2,1,39,127.204103921165,-127.0414713245,127.204103921165,1000,0.127204103921165,1,0,0,1,replayed_pf_result
23,12,1,3,2,3,349.301433055879,-347.683310649454,349.301433055879,500,0.698602866111759,1,0,0,1,replayed_pf_result
23,12,1,4,2,25,-179.046064489912,181.335492370173,181.335492370173,500,0.362670984740347,1,0,0,1,replayed_pf_result
23,12,1,5,2,30,-396.818793184195,396.818793184195,396.818793184195,900,0.440909770204662,1,0,0,1,replayed_pf_result
23,12,1,6,3,4,-19.0781116651644,19.2044683897136,19.2044683897136,500,0.0384089367794272,1,0,0,1,replayed_pf_result
23,12,1,7,3,18,44.7614223146177,-44.7379160688591,44.7614223146177,500,0.0895228446292355,1,0,0,1,replayed_pf_result
23,12,1,8,4,5,-553.868085462074,556.448473829099,556.448473829099,600,0.927414123048499,1,0,0,1,replayed_pf_result
23,12,1,9,4,14,34.6636170723631,-34.6429335767517,34.6636170723631,500,0.0693272341447261,1,0,0,1,replayed_pf_result
23,12,1,10,5,6,-932.265972639354,934.076668072964,934.076668072964,1200,0.778397223394137,1,0,0,1,replayed_pf_result
23,12,1,11,5,8,375.817498810252,-374.62586680919,375.817498810252,900,0.417574998678057,1,0,0,1,replayed_pf_result
23,12,1,12,6,7,558.449424306409,-556.46803802422,558.449424306409,900,0.620499360340454,1,0,0,1,replayed_pf_result
23,12,1,13,6,11,-601.357800566628,603.980437869573,603.980437869573,480,1.25829257889494,1,0.258292578894944,17.1518760990705,1,replayed_pf_result
23,12,1,14,6,31,-891.168291812741,891.168291812741,891.168291812741,1800,0.495093495451523,1,0,0,1,replayed_pf_result
23,12,1,15,7,8,322.668038024224,-322.233971103858,322.668038024224,900,0.358520042249138,1,0,0,1,replayed_pf_result
23,12,1,16,8,9,174.859837913049,-173.921156172433,174.859837913049,900,0.194288708792277,1,0,0,1,replayed_pf_result
23,12,1,17,9,39,167.421156172432,-167.130888081339,167.421156172432,900,0.186023506858258,1,0,0,1,replayed_pf_result
23,12,1,18,10,11,583.230425355997,-581.806631596481,583.230425355997,600,0.972050708926662,1,0,0,1,replayed_pf_result
23,12,1,19,10,13,30.8048000241394,-30.791939304161,30.8048000241394,600,0.0513413333735656,1,0,0,1,replayed_pf_result
23,12,1,20,10,32,-614.035225380135,614.035225380135,614.035225380135,900,0.682261361533483,1,0,0,1,replayed_pf_result
23,12,1,21,12,11,22.2046242353417,-22.1738062730916,22.2046242353417,500,0.0444092484706835,1,0,0,1,replayed_pf_result
23,12,1,22,12,13,-30.7346242353416,30.7919393041604,30.7919393041604,500,0.0615838786083208,1,0,0,1,replayed_pf_result
23,12,1,23,13,14,0,0,0,600,0,1,0,0,1,replayed_pf_result
23,12,1,24,14,15,34.6429335767518,-34.6179633471918,34.6429335767518,600,0.0577382226279197,1,0,0,1,replayed_pf_result
23,12,1,25,15,16,-285.382036652808,286.320295597332,286.320295597332,600,0.47720049266222,1,0,0,1,replayed_pf_result
23,12,1,26,16,17,171.846343400353,-171.633427454624,171.846343400353,600,0.286410572333922,1,0,0,1,replayed_pf_result
23,12,1,27,16,19,-448.14421244018,451.661303188436,451.661303188436,600,0.752768838647394,1,0,0,1,replayed_pf_result
23,12,1,28,16,21,-308.129430128559,308.944409314738,308.944409314738,600,0.514907348857896,1,0,0,1,replayed_pf_result
23,12,1,29,16,24,-30.8929964289458,30.903724207716,30.903724207716,600,0.0515062070128599,1,0,0,1,replayed_pf_result
23,12,1,30,17,18,113.356301601464,-113.262083931141,113.356301601464,600,0.188927169335774,1,0,0,1,replayed_pf_result
23,12,1,31,17,27,58.2771258531613,-58.2232268093268,58.2771258531613,600,0.0971285430886021,1,0,0,1,replayed_pf_result
23,12,1,32,19,20,148.958339661956,-148.795661114029,148.958339661956,900,0.165509266291063,1,0,0,1,replayed_pf_result
23,12,1,33,19,33,-600.619642850392,603.493006001731,603.493006001731,900,0.670547784446368,1,0,0,1,replayed_pf_result
23,12,1,34,20,34,-531.204338885971,534.028449732668,534.028449732668,900,0.593364944147409,1,0,0,1,replayed_pf_result
23,12,1,35,21,22,-582.944409314738,585.713019811594,585.713019811594,900,0.650792244235104,1,0,0,1,replayed_pf_result
23,12,1,36,22,23,27.9876573916055,-27.9501605350689,27.9876573916055,600,0.0466460956526758,1,0,0,1,replayed_pf_result
23,12,1,37,22,35,-613.7006772032,613.7006772032,613.7006772032,900,0.681889641336889,1,0,0,1,replayed_pf_result
23,12,1,38,23,24,342.112280417589,-339.503724207716,342.112280417589,600,0.570187134029315,1,0,0,1,replayed_pf_result
23,12,1,39,23,36,-561.662119882519,563.260986354581,563.260986354581,900,0.625845540393979,1,0,0,1,replayed_pf_result
23,12,1,40,25,26,144.946258573725,-144.298483283565,144.946258573725,600,0.241577097622874,1,0,0,1,replayed_pf_result
23,12,1,41,25,37,-550.2817509439,552.120640939056,552.120640939056,900,0.613467378821174,1,0,0,1,replayed_pf_result
23,12,1,42,26,27,223.543621672655,-222.776773190674,223.543621672655,600,0.372572702787759,1,0,0,1,replayed_pf_result
23,12,1,43,26,28,-84.4130852468116,84.7090428799484,84.7090428799484,600,0.141181738133247,1,0,0,1,replayed_pf_result
23,12,1,44,26,29,-133.83205314228,134.824211324677,134.824211324677,600,0.224707018874461,1,0,0,1,replayed_pf_result
23,12,1,45,28,29,-290.709042879948,291.853874825104,291.853874825104,600,0.486423124708507,1,0,0,1,replayed_pf_result
23,12,1,46,29,38,-710.178086149782,714.263118522289,714.263118522289,1200,0.595219265435241,1,0,0,1,replayed_pf_result
23,12,2,1,1,2,-226.190781644079,227.993785448706,227.993785448706,600,0.37998964241451,1,0,0,1,replayed_pf_result
23,12,2,2,1,39,128.590781644413,-128.425843540525,128.590781644413,1000,0.128590781644413,1,0,0,1,replayed_pf_result
23,12,2,3,2,3,348.445761518005,-346.660795982501,348.445761518005,500,0.696891523036011,1,0,0,1,replayed_pf_result
23,12,2,4,2,25,-179.620753783731,181.887560878451,181.887560878451,500,0.363775121756902,1,0,0,1,replayed_pf_result
23,12,2,5,2,30,-396.818793183979,396.818793183979,396.818793183979,900,0.440909770204422,1,0,0,1,replayed_pf_result
23,12,2,6,3,4,-20.8843239339275,21.2993576363841,21.2993576363841,500,0.0425987152727682,1,0,0,1,replayed_pf_result
23,12,2,7,3,18,45.5451199246463,-45.5090376614234,45.5451199246463,500,0.0910902398492926,1,0,0,1,replayed_pf_result
23,12,2,8,4,5,-556.530025415189,559.37867981817,559.37867981817,600,0.932297799696951,1,0,0,1,replayed_pf_result
23,12,2,9,4,14,35.2306678851622,-35.1583753164739,35.2306678851622,500,0.0704613357703244,1,0,0,1,replayed_pf_result
23,12,2,10,5,6,-935.16247233744,937.141811609544,937.141811609544,1200,0.78095150967462,1,0,0,1,replayed_pf_result
23,12,2,11,5,8,375.783792589051,-374.48658841626,375.783792589051,900,0.417537547321167,1,0,0,1,replayed_pf_result
23,12,2,12,6,7,557.932598248691,-555.785150603568,557.932598248691,900,0.619925109165213,1,0,0,1,replayed_pf_result
23,12,2,13,6,11,0,0,0,480,0,1,0,0,1,replayed_pf_result
23,12,2,14,6,31,-1495.07441014332,1495.07441014332,1495.07441014332,1800,0.830596894524064,1,0,0,1,replayed_pf_result
23,12,2,15,7,8,321.985150661321,-321.504301905502,321.985150661321,900,0.357761278512579,1,0,0,1,replayed_pf_result
23,12,2,16,8,9,173.990890469959,-172.539499920621,173.990890469959,900,0.193323211633288,1,0,0,1,replayed_pf_result
